data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7806646,231,ETH6611,6611,5-Apr-21,2021,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Afar Special Forces,4,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Somali Regional Special Forces,4,44,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Gewane,Gewane,10.1664,40.6453,2,BBC News; Al Jazeera,Regional-International,"On 5 April 2021, clashes between Somali and Afar ethnic militias supported by special forces from their respective regions were reported in disputed territory areas that are categorized under Afar zone's Gewane (Zone 3, Afar), Hanruk, and Gelalu woredas. At least 100 fatalities were reported during the clashes, including civilians, which began on the 2 April and reduced on 6 April 2021. Fatalities spread across 15 events; 3 locations and 5 days.",6,1618480179,ETH
7806647,231,ETH6612,6612,5-Apr-21,2021,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Afar Special Forces,4,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Somali Regional Special Forces,4,44,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Gelalu,Herto Bouri,10.2739,40.5225,2,BBC News; Al Jazeera,Regional-International,"On 5 April 2021, clashes between Somali and Afar ethnic militias supported by special forces from their respective regions were reported in disputed territory areas that are categorized under Afar zone's Gewane, Hanruk, and Gelalu woredas (Zone 3, Afar) [coded as Herto Bouri]. At least 100 fatalities were reported during the clashes, including civilians, which began on the 2 April and reduced on 6 April 2021. Fatalities spread across 15 events; 3 locations and 5 days.",7,1618480179,ETH
7806648,231,ETH6613,6613,5-Apr-21,2021,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Afar Special Forces,4,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Somali Regional Special Forces,4,44,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Hanruka,Melka Werer,9.5376,40.3935,2,Al Jazeera; BBC News,Regional-International,"On 5 April 2021, clashes between Somali and Afar ethnic militias supported by special forces from their respective regions were reported in disputed territory areas that are categorized under Afar zone's Gewane, Hanruk (Zone 3, Afar) [coded as Melka Werer], and Gelalu woredas. At least 100 fatalities were reported during the clashes, including civilians, which began on the 2 April and reduced on 6 April 2021. Fatalities spread across 15 events; 3 locations and 5 days.",7,1618480179,ETH
7918437,231,ETH6663,6663,5-Apr-21,2021,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Military Forces of Ethiopia (2018-),,1,13,Eastern Africa,Ethiopia,Oromia,East Wellega,Gida Ayana,Dirre,9.8833,36.6667,1,Undisclosed Source,Local partner-Other,"On 5 April 2021, an armed clash erupted between security forces and an unidentified armed group in Dire Guda kebele (Dirre), Gida Ayana woreda of East Wellega zone. At least eight members of an UAG were reportedly killed in the clash.",8,1619476353,ETH
7918503,231,ETH6664,6664,5-Apr-21,2021,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Benshangul/Gumuz,Metekel,Pawe,Gilgel Belles,11.1618,36.344,2,Undisclosed Source,Local partner-Other,"On 5 April 2021, a public demonstration was reported in Mender 7, Pawe woreda of Metekel zone (Benshangul/Gumuz) [coded to Gilgel Belles], demanding that the government take action to stop attacks on civilians in the area. [size=no report]",0,1619476353,ETH
8696992,231,ETH6614,6614,5-Apr-21,2021,1,Violence against civilians,Attack,OLF: Oromo Liberation Front (Shane Splinter Faction),,3,Civilians (Ethiopia),Amhara Ethnic Group (Ethiopia),7,37,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Shambu town,Shambu,9.5667,37.1,2,Deutsche Welle,International,"On 5 April 2021, attacks by suspected OLF-Shane militants on Amhara residents in Bila and Gudoro woredas (locations could not be found, coded to Shambu town) resulted in the death of 12 civilians.",12,1639585879,ETH
7806643,231,ETH6607,6607,4-Apr-21,2021,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Afar Special Forces,4,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Somali Regional Special Forces,4,44,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Gewane,Gewane,10.1664,40.6453,2,Al Jazeera; BBC News,Regional-International,"On 4 April 2021, clashes between Somali and Afar ethnic militias supported by special forces from their respective regions were reported in disputed territory areas that are categorized under Afar zone's Gewane (Zone 3, Afar), Hanruk, and Gelalu woredas. At least 100 fatalities were reported during the clashes, including civilians, which began on the 2 April and reduced on 6 April 2021. Fatalities spread across 15 events; 3 locations and 5 days.",6,1618480210,ETH
7806644,231,ETH6608,6608,4-Apr-21,2021,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Afar Special Forces,4,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Somali Regional Special Forces,4,44,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Gelalu,Herto Bouri,10.2739,40.5225,2,Al Jazeera; BBC News,Regional-International,"On 4 April 2021, clashes between Somali and Afar ethnic militias supported by special forces from their respective regions were reported in disputed territory areas that are categorized under Afar zone's Gewane, Hanruk, and Gelalu woredas (Zone 3, Afar) [coded as Herto Bouri]. At least 100 fatalities were reported during the clashes, including civilians, which began on the 2 April and reduced on 6 April 2021. Fatalities spread across 15 events; 3 locations and 5 days.",7,1618480210,ETH
7806645,231,ETH6609,6609,4-Apr-21,2021,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Afar Special Forces,4,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Somali Regional Special Forces,4,44,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Hanruka,Melka Werer,9.5376,40.3935,2,Al Jazeera; BBC News,Regional-International,"On 4 April 2021, clashes between Somali and Afar ethnic militias supported by special forces from their respective regions were reported in disputed territory areas that are categorized under Afar zone's Gewane, Hanruk (Zone 3, Afar) [coded as Melka Werer], and Gelalu woredas. At least 100 fatalities were reported during the clashes, including civilians, which began on the 2 April and reduced on 6 April 2021. Fatalities spread across 15 events; 3 locations and 5 days.",7,1618480211,ETH
7806782,231,ETH6610,6610,4-Apr-21,2021,1,Riots,Mob violence,Rioters (Ethiopia),,5,Civilians (Ethiopia),Oromo Ethnic Militia (Ethiopia),7,57,Eastern Africa,Ethiopia,Amhara,North Shewa,Shoa Robit,Shewa Robit,9.9898,39.8956,1,Addis Standard,National,"On 4 April 2021, 12 ethnic Oromo militiamen who had been wounded during clashes in Ataye were dragged out of an ambulance vehicle and killed by rioters in Shewa Robit town (North Wollo, Amhara). The killing comes in the context of intensified clashes between Oromo and Amhara militias in disputed territory along the Oromo special zone of Amhara region. [size=no report]",12,1618480198,ETH
7918461,231,ETH6661,6661,4-Apr-21,2021,1,Violence against civilians,Attack,Somali Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Government of Ethiopia (2018-),7,47,Eastern Africa,Ethiopia,Afar,Awsi-Zone 1,Mile,Mile,11.422,40.7641,2,Undisclosed Source,Local partner-Other,"On 4 April 2021, two Afar regional officials were shot and killed, and another was injured after their vehicle was ambushed by Isa/Somali ethnic militias in the area between Adaytu and Undufo kebele, in Mile woreda of Awsi zone",2,1619476353,ETH
7918475,231,ETH6660,6660,4-Apr-21,2021,1,Battles,Armed clash,Gumuz Ethnic Militia (Ethiopia),,4,Amhara Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Benshangul/Gumuz,Metekel,Pawe,Gilgel Belles,11.1618,36.344,2,Undisclosed Source,Local partner-Other,"On 4 April 2021, fighting erupted between ethnic Gumuz and non-Gumuzs in Manjari village of Pawi woreda in Metekel zone (Benshangul/Gumuz) [coded to Gilgel Belles]. At least nine people were killed, and several others injured.",9,1619476353,ETH
7918500,231,ETH6662,6662,4-Apr-21,2021,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Ethiopia),,3,Private Security Forces (Ethiopia),,8,38,Eastern Africa,Ethiopia,Oromia,Guji,Negele town,Negele,5.3352,39.5712,1,Undisclosed Source,Local partner-Other,"On 4 April 2021, a grenade was reportedly thrown during the night at the Yordanos Hotel by an unknown perpetrator in Negele Borana (Guji Oromia). A hotel guard was reportedly killed by the explosion. The motive of the attack remains unknown.",1,1619476353,ETH
7806640,231,ETH6603,6603,3-Apr-21,2021,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Afar Special Forces,4,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Somali Regional Special Forces,4,44,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Gewane,Gewane,10.1664,40.6453,2,BBC News; Al Jazeera,Regional-International,"On 3 April 2021, clashes between Somali and Afar ethnic militias supported by special forces from their respective regions were reported in disputed territory areas that are categorized under Afar zone's Gewane (Zone 3, Afar), Hanruk, and Gelalu woredas. At least 100 fatalities were reported during the clashes, including civilians, which began on the 2 April and reduced on 6 April 2021. Fatalities spread across 15 events; 3 locations and 5 days.",6,1618480241,ETH
7806641,231,ETH6604,6604,3-Apr-21,2021,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Afar Special Forces,4,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Somali Regional Special Forces,4,44,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Gelalu,Herto Bouri,10.2739,40.5225,2,BBC News; Al Jazeera,Regional-International,"On 3 April 2021, clashes between Somali and Afar ethnic militias supported by special forces from their respective regions were reported in disputed territory areas that are categorized under Afar zone's Gewane, Hanruk, and Gelalu woredas (Zone 3, Afar) [coded as Herto Bouri]. At least 100 fatalities were reported during the clashes, including civilians, which began on the 2 April and reduced on 6 April 2021. Fatalities spread across 15 events; 3 locations and 5 days.",7,1618480241,ETH
7806642,231,ETH6606,6606,3-Apr-21,2021,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Afar Special Forces,4,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Somali Regional Special Forces,4,44,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Hanruka,Melka Werer,9.5376,40.3935,2,BBC News; Al Jazeera,Regional-International,"On 3 April 2021, clashes between Somali and Afar ethnic militias supported by special forces from their respective regions were reported in disputed territory areas that are categorized under Afar zone's Gewane, Hanruk (Zone 3, Afar) [coded as Melka Werer], and Gelalu woredas. At least 100 fatalities were reported during the clashes, including civilians, which began on the 2 April and reduced on 6 April 2021. Fatalities spread across 15 events; 3 locations and 5 days.",7,1618480242,ETH
7806781,231,ETH6605,6605,3-Apr-21,2021,2,Strategic developments,Arrests,Police Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),Teachers (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,Jimma,Jimma town,Jima,7.6667,36.8333,1,Addis Standard,National,"Arrests: Around 3 April 2021 (between 2 - 4 April), ten staff members at Jimma university (Jima, Jimma, Oromia) were arrested on the grounds of attempting a coup and supporting the Oromo Liberation Army (OLA).",0,1618480224,ETH
8695621,231,ETH6646,6646,3-Apr-21,2021,1,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Kelete Awelallo,Negash,13.8767,39.598,1,Undisclosed Source,Local partner-Other,"On 3 April 2021, active conflict active fighting was reported between TPLF and associated forces and Ethiopian military forces in Negash (Eastern, Tigray). No further information.",0,1639526079,ETH
9493887,231,ETH6659,6659,3-Apr-21,2021,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Police Forces of Ethiopia (2018-),,1,13,Eastern Africa,Ethiopia,Oromia,West Shewa,Ifata,Ilfeta,9.1808,37.9497,2,Undisclosed Source,Local partner-Other,"On 3 April 2021, an exchange of heavy gunfire was reported between security forces and an unidentified armed group in Dire Bareda kebele, Ilfeta woreda (West Shewa, Oromia). At least seven members of security forces were killed, and two others were injured in the clash.",7,1663706908,ETH
7806637,231,ETH6600,6600,2-Apr-21,2021,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Afar Special Forces,4,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Somali Regional Special Forces,4,44,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Gewane,Gewane,10.1664,40.6453,2,BBC News; Al Jazeera,Regional-International,"On 2 April 2021, clashes between Somali and Afar ethnic militias supported by special forces from their respective regions were reported in disputed territory areas that are categorized under Afar zone's Gewane (Zone 3, Afar), Hanruk, and Gelalu woredas. At least 100 fatalities were reported during the clashes, including civilians, which began on the 2 April and reduced on 6 April 2021. Fatalities spread across 15 events; 3 locations and 5 days.",6,1618480279,ETH
7806638,231,ETH6601,6601,2-Apr-21,2021,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Afar Special Forces,4,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Somali Regional Special Forces,4,44,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Gelalu,Herto Bouri,10.2739,40.5225,2,Al Jazeera; BBC News,Regional-International,"On 2 April 2021, clashes between Somali and Afar ethnic militias supported by special forces from their respective regions were reported in disputed territory areas that are categorized under Afar zone's Gewane, Hanruk, and Gelalu woredas (Zone 3, Afar) [coded as Herto Bouri]. At least 100 fatalities were reported during the clashes, including civilians, which began on the 2 April and reduced on 6 April 2021. Fatalities spread across 15 events; 3 locations and 5 days.",7,1618480279,ETH
7806639,231,ETH6602,6602,2-Apr-21,2021,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Afar Special Forces,4,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (2018-) Somali Regional Special Forces,4,44,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Hanruka,Melka Werer,9.5376,40.3935,2,BBC News; Al Jazeera,Regional-International,"On 2 April 2021, clashes between Somali and Afar ethnic militias supported by special forces from their respective regions were reported in disputed territory areas that are categorized under Afar zone's Gewane, Hanruk (Zone 3, Afar) [coded as Melka Werer], and Gelalu woredas. At least 100 fatalities were reported during the clashes, including civilians, which began on the 2 April and reduced on 6 April 2021. Fatalities spread across 15 events; 3 locations and 5 days.",7,1618480279,ETH
7918478,231,ETH6658,6658,2-Apr-21,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Gumuz Ethnic Group (Ethiopia),7,37,Eastern Africa,Ethiopia,Amhara,Awi,Jawi,Dangur,11.79,36.1952,2,Undisclosed Source,Local partner-Other,"On 2 April 2021, an ethnic Gumuz man was reportedly killed by unknown assailants in Kitili kebele of Dangur woreda in Metekel zone.",1,1619476353,ETH
8695622,231,ETH6645,6645,1-Apr-21,2021,2,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Zana,Bahira,13.9933,38.4249,1,Undisclosed Source,Local partner-Other,"Around 1 April 2021 (week of), active fighting was reported between TPLF and associated forces and Ethiopian military forces in Bahira (North, Tigray). No further information.",0,1639526079,ETH
7875136,231,ETH6596,6596,31-Mar-21,2021,2,Battles,Armed clash,Oromo Ethnic Militia (Ethiopia),,4,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,,1,14,Eastern Africa,Ethiopia,Amhara,Oromia,Dewa Cheffa,Majete,10.7341,39.835,1,BBC News,International,"Around 31 March 2021 (week of), continued clashes were reported between Oromo militias and Amhara regional special forces in Ataye (coded separately), Majete (Oromia zone, Amhara region), and Dumuga (coded separately). Officials later confirmed 303 fatalities, 369 injuries, and 1,539 burned homes. Fatalities spread across 14 known events and locations.",24,1618857530,ETH
7875139,231,ETH6594,6594,31-Mar-21,2021,2,Battles,Armed clash,Oromo Ethnic Militia (Ethiopia),,4,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,,1,14,Eastern Africa,Ethiopia,Amhara,North Shewa,Ataye town,Ataye Town,10.3409,39.9564,1,BBC News,International,"Around 31 March 2021 (week of), continued clashes were reported between Oromo militias and Amhara regional special forces in Ataye Town (North Shewa, Amhara), Majete (coded separately), and Dumuga (coded separately). Officials later confirmed 303 fatalities, 369 injuries, and 1,539 burned homes. Fatalities spread across 14 known events and locations.",24,1618857530,ETH
7875141,231,ETH6595,6595,31-Mar-21,2021,2,Battles,Armed clash,Oromo Ethnic Militia (Ethiopia),,4,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,,1,14,Eastern Africa,Ethiopia,Amhara,Oromia,Kemise town,Kemise,10.7244,39.874,2,BBC News,International,"Around 31 March 2021 (week of), continued clashes were reported between Oromo militias and Amhara regional special forces in Ataye, Majete, Kemise woreda (Oromia Zone, Amhara) and Dumuga. Officials later confirmed 303 fatalities, 369 injuries, and 1,539 burned homes. Fatalities spread across 14 known events and locations.",24,1618857530,ETH
7792209,231,ETH6593,6593,30-Mar-21,2021,1,Violence against civilians,Attack,Military Forces of Eritrea (1993-),,8,Civilians (Ethiopia),Refugees/IDPs (Ethiopia),7,78,Eastern Africa,Ethiopia,Tigray,Western Tigray,Setit Humera,Humera,14.2652,36.585,2,Sudan Tribune,Regional,"On 30 March 2021, 2 Ethiopian refugees crossing back into Ethiopia were shot and killed by Eritrean soldiers as they cross the border near 'Dima' area, located between the Hamdayat camp in Sudan and Humera city (Western Tigray, Tigray, Ethiopia). Two other refugees were injured in the shooting.",2,1618480373,ETH
8696993,231,ETH6591,6591,30-Mar-21,2021,1,Violence against civilians,Attack,OLF: Oromo Liberation Front (Shane Splinter Faction),,3,Civilians (Ethiopia),Amhara Ethnic Group (Ethiopia),7,37,Eastern Africa,Ethiopia,Oromia,West Wellega,Babo,Debeka,9.4667,35.2,2,BBC News,International,"On 30 March 2021, 28 civilians (assumed Amhara) were killed by suspected OLF-Shane militants in Bone Kebele, Babo Gambela Woreda (Debeka, West Wolegga, Oromia).",28,1639585879,ETH
8696994,231,ETH6592,6592,30-Mar-21,2021,1,Battles,Armed clash,Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,Military Forces of Ethiopia (2018-),1,OLF: Oromo Liberation Front (Shane Splinter Faction),,3,13,Eastern Africa,Ethiopia,Oromia,West Wellega,Babo,Debeka,9.4667,35.2,2,BBC News,International,"On 30 March 2021, Oromia regional special forces and federal troops reportedly engaged in armed clashes OLF/Shane militants in Babo Gambela woreda (Debeka, West Wolegga, Oromia) shortly after the militants had killed a number of civilians in the area. At least 3 militants were killed during the engagement. No further information.",3,1639585879,ETH
7792817,231,ETH6589,6589,29-Mar-21,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Amhara Ethnic Group (Ethiopia),7,37,Eastern Africa,Ethiopia,Benshangul/Gumuz,Metekel,Madira,Genete Mariam,11.0972,36.419,2,Xinhua,International,"On 29 March 2021, at least seven ethnic Amhara civilians were killed by unidentified gunmen in Metekel Zone, Mandura district of the region. Genete Mariam selected as nearest location.",7,1618480414,ETH
7792818,231,ETH6590,6590,29-Mar-21,2021,1,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,Unidentified Armed Group (Ethiopia),,3,13,Eastern Africa,Ethiopia,Benshangul/Gumuz,Metekel,Madira,Genete Mariam,11.0972,36.419,2,Xinhua,International,"On 29 March 2021, Ethiopian military forces shot and killed 10 unidentified gunmen in Mandura, Metekel after they mounted an attack on civilians in the area. Genete Mariam selected as nearest location. No further information.",10,1618480414,ETH
9566707,231,ETH6588,6588,28-Mar-21,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ethiopia),,3,,,0,30,Eastern Africa,Ethiopia,Tigray,Mekelle Tigray,Mekelle,Mekele,13.5,39.4667,1,Borkena Ethiopian News,National,"On 28 March 2021, the interim mayor of Mekele town (Enderta, Southern Tigray) said he survived an attempted assassination in the form of a 'blast'.",0,1665526394,ETH
7875086,231,ETH6066,6066,26-Mar-21,2021,1,Battles,Armed clash,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Amhara,Oromia,Kemise town,Kemise,10.7244,39.874,2,Addis Standard,National,"On 26 March 2021, fighting between Oromo militias and Amhara special forces resumed in the Oromo zone of Amhara region [coded to Kemise, Oromia Zone, Amhara]. Officials later confirmed 303 fatalities, 369 injuries, and 1,539 burned homes. Fatalities spread across 14 known events and locations.",24,1618857530,ETH
9153126,231,ETH6587,6587,26-Mar-21,2021,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Unidentified Communal Militia (Ethiopia),Police Forces of Ethiopia (2018-),4,34,Eastern Africa,Ethiopia,South West,Bench Sheko,Gurafereda,Gurafarda,6.8507,35.0784,2,Deutsche Welle,International,"On 26 March 2021, at least 10 people were killed by unidentified gunmen in Gurafarda district (Bench Sheko, SNNPR). According to local residents, gunmen shot dead 4 farmers, 2 kebele militia members and 1 district police officer. They also shot and wounded two other people.",10,1650914592,ETH
7792038,231,ETH6586,6586,25-Mar-21,2021,1,Violence against civilians,Attack,Military Forces of Eritrea (1993-),,8,Civilians (Ethiopia),,7,78,Eastern Africa,Ethiopia,Tigray,South Eastern Tigray,Samre,Grizana,13.1303,39.1219,1,Guardian (United Kingdom),International,"On 25 March 2021, 13 civilians, including three men in their 50s, several women, a 15-year-old and a two-year-old, were killed by Eritrean troops in Grizana (Southern, Tigray).",13,1618480553,ETH
7769763,231,ETH6062,6062,24-Mar-21,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Aid Workers (Ethiopia),7,37,Eastern Africa,Ethiopia,Benshangul/Gumuz,Asosa,Assosa,Asosa,10.0667,34.5333,2,Addis Standard,National,"On 24 March 2021, unidentified men shot and killed the driver of a humanitarian vehicle in an area between Asosa (Asosa, Benshangul-Gumaz) and Yaso.",1,1618480586,ETH
7769764,231,ETH6064,6064,24-Mar-21,2021,1,Battles,Armed clash,Police Forces of Ethiopia (2018-) Afar Special Forces,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Amhara,Oromia,Bati Town,Bati,11.1915,40.0168,2,Addis Standard,National,"On 24 March 2021, a local administrator claimed that Afar special forces attacked Oromo residents in Gamato, Ona Borana, Kanta Heru, Maretu, Aba Bayyan and Gerba Hora of Bati villages of Bati (Oromia zone, Amhara) burning 57 homes and livestock. According to the source, Afar special forces claim to have gained control of the area after clashes with Oromo militias in the area. No initial information on fatalities.",0,1618480587,ETH
7875213,231,ETH6063,6063,24-Mar-21,2021,1,Battles,Armed clash,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Amhara,North Shewa,Ataye town,Ataye Town,10.3409,39.9564,2,Deutsche Welle,International,"On 24 March 2021, clashes continued between Oromo ethnic militias and Amhara special forces in Northern Amhara, with inconsistent reporting of specific locations [coded to Ataye town, North Shewa, Amhara]. Officials later confirmed 303 fatalities, 369 injuries, and 1,539 burned homes. Fatalities spread across 14 known events and locations.",24,1618857530,ETH
8695623,231,ETH6731,6731,24-Mar-21,2021,2,Violence against civilians,Attack,TPLF: Tigray People's Liberation Front,,3,Civilians (Ethiopia),,7,37,Eastern Africa,Ethiopia,Amhara,Wag Hamra,Abergele,Abergele,13.0545,38.9451,2,Deutsche Welle,International,"Around 24 March 2021 (week of), TPLF forces attacked civilians in Tsata woreda (coded to Abergele, Wag Hamra, Amhara regional state), destroying property and causing injuries. No further information.",0,1639526079,ETH
8695624,231,ETH6065,6065,24-Mar-21,2021,2,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Freweyni town,Freweyni,14.0542,39.5773,2,MSF,Other,"Around 24 March 2021 (as reported), clashes between TPLF and ENDF forces reported in Fremoyin, north of Wukro [coded as Freweyni] (Eastern, Tigray). MSF teams later confirmed the event, noting that an unspecified number of soldiers had been killed and wounded in an apparent ambush on an ENDF convoy traveling through the area. Unknown fatalities in an active conflict zone coded as 10.",10,1639526079,ETH
7770116,231,ETH6061,6061,23-Mar-21,2021,1,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Freweyni town,Freweyni,14.0542,39.5773,2,MSF,Other,"On 23 March 2021, Ethiopian soldiers shot and killed at least 4 men after pulling them off a public bus between the towns of Mekele and Adigrat (location coded as Freweyni, Eastern Tigray)",4,1617053590,ETH
7770137,231,ETH6059,6059,23-Mar-21,2021,1,Protests,Protest with intervention,Protesters (Ethiopia),Students (Ethiopia),6,Police Forces of Ethiopia (2018-) Oromia State Police,,1,16,Eastern Africa,Ethiopia,Oromia,East Hararge,Kombolcha,Dire Tiyara,9.3726,42.1068,1,Oromiya Media Network,International,"On 23 March 2021, protesters gathered in Dire Tiyara (East Hararghe, Oromia) demonstrating against conflict occurring in the Wollo area of the country. Police forces quickly disbanded the protest, injuring several students. [size=no report]",0,1618480604,ETH
7770138,231,ETH6057,6057,23-Mar-21,2021,1,Protests,Protest with intervention,Protesters (Ethiopia),Students (Ethiopia),6,Police Forces of Ethiopia (2018-) Oromia State Police,,1,16,Eastern Africa,Ethiopia,Oromia,West Shewa,Ambo town,Ambo,8.9833,37.85,1,Oromiya Media Network,International,"On 23 March 2021, students at Ambo university (Ambo, West Shewa, Oromia) held a protest denouncing the conflict occurring in the Wollo area of the country. Police forces quickly disbanded the protest, injuring several students. [size=no report]",0,1618480604,ETH
7770331,231,ETH6060,6060,23-Mar-21,2021,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Siti,Erer,Erer,9.5581,41.3855,1,Voss TV,Subnational,"On 23 March 2021, protesters gathered in Erer town (Sitti, Somali), demonstrating against a recent announcement by the national election board to exclude several woredas from electoral proceedings following a dispute between the Amhara and Somali regional states regarding the boundary. [size=no report]",0,1618480640,ETH
7875211,231,ETH6058,6058,23-Mar-21,2021,1,Battles,Armed clash,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Amhara,North Shewa,Ataye town,Ataye Town,10.3409,39.9564,2,Deutsche Welle,International,"On 23 March 2021, clashes continued between Oromo ethnic militias and Amhara special forces in Northern Amhara, with inconsistent reporting of specific locations [coded to Ataye town, North Shewa, Amhara]. Officials later confirmed 303 fatalities, 369 injuries, and 1,539 burned homes. Fatalities spread across 14 known events and locations.",25,1618857530,ETH
7770139,231,ETH6052,6052,22-Mar-21,2021,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,,1,Civilians (Ethiopia),Prisoners (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,West Shewa,Liban Jawi,Babich,8.9667,37.55,2,Oromiya Media Network,International,"On 22 March 2021, a young man arrested on suspicion of being associated with OLF/Shane was beaten to death in Liban Jawe woreda (Babich, West Shewa, Oromia).",1,1617053590,ETH
